"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128"
"1" 10.5568862275449 9.74251497005988 15.3263473053892 14.1467065868263 14.1437125748503 10.2455089820359 8.40718562874251 9.27245508982036 11.122754491018 12.6946107784431 17.1347305389222 14.9700598802395 16.5868263473054 12.377245508982 21.1526946107784 14.0778443113772 16.3293413173653 16.5658682634731 17.5778443113772 12.4041916167665 10.9820359281437 14.4550898203593 19.4071856287425 13.0059880239521 19.0359281437126 17.0479041916168 14.4880239520958 9.96706586826347 7.60179640718563 7.83532934131737 8.03592814371257 13.1467065868263 29.9461077844311 10.311377245509 9.19760479041916 11.3802395209581 14.0838323353293 14.0688622754491 21.5928143712575 40.1317365269461 59.5 8.74850299401198 5 5.76946107784431 12.3083832335329 43.2964071856287 114.09880239521 118.877245508982 10.814371257485 6.55389221556886 6.18862275449102 11.4461077844311 72.8862275449102 120.170658682635 107.392215568862 32.3502994011976 17.2844311377245 16.6467065868263 13.5059880239521 10.8562874251497 24.4610778443114 25.4700598802395 15.4670658682635 14.9910179640719 68.1556886227545 28.6047904191617 10.8023952095808 8.98203592814371 11.1437125748503 10.7694610778443 17.4131736526946 38.3173652694611 114.847305389222 94.9431137724551 57.0538922155689 39.8802395209581 23.8083832335329 18.1467065868263 33.5269461077844 87.7155688622754 14.5119760479042 22.5419161676647 44.4191616766467 103.491017964072 120.832335329341 82.0479041916168 28.2125748502994 13.6407185628743 15.0928143712575 11.7694610778443 10.4940119760479 22.062874251497 51.5239520958084 25.9101796407186 14.8802395209581 12.5688622754491 25.9940119760479 26.059880239521 17.1047904191617 9.45209580838323 10.5928143712575 10.9520958083832 13.6377245508982 12.1407185628743 40.3592814371258 73.0538922155689 67.3682634730539 32.9910179640719 11.9131736526946 7.09580838323353 8.52994011976048 10.8592814371257 9.62275449101796 19.8413173652695 52.2065868263473 79.1826347305389 47.6167664670659 12.002994011976 7.25149700598802 6.13173652694611 14.248502994012 10.2604790419162 11.4101796407186 18.4700598802395 20.7035928143713 12.4311377245509 13.6796407185629 12.0958083832335
"2" 9.40637450199203 26.6135458167331 81.4183266932271 33.7490039840637 7.89641434262948 4.34262948207171 10.6374501992032 7.54980079681275 11.1792828685259 39.9163346613546 104.302788844622 36.6613545816733 6.89641434262948 5.87250996015936 14.6533864541833 8.50996015936255 6.88844621513944 33.7768924302789 107.677290836653 39.2589641434263 10.1474103585657 7.38645418326693 13.3306772908367 6.0796812749004 8.29482071713147 28.9521912350598 83.1553784860558 27.7888446215139 9.0398406374502 5.88446215139442 10.8247011952191 6.50597609561753 16.8605577689243 15.1394422310757 46.8844621513944 30.5019920318725 17.1354581673307 15.8286852589641 25.0597609561753 20.4143426294821 44.8645418326693 20.7330677290837 49.7051792828685 18.7768924302789 10.2549800796813 25.4103585657371 70.3027888446215 83.9721115537849 10.796812749004 17.8565737051793 48.7091633466135 18.9641434262948 36.6972111553785 84.2948207171315 77.0956175298805 28.4342629482072 20.1195219123506 27.0756972111554 44.191235059761 13.4980079681275 13.0637450199203 23.0398406374502 32.5378486055777 25.0199203187251 38.5816733067729 13.6175298804781 9.37051792828685 13.6812749003984 21.7250996015936 20.8446215139442 28.8127490039841 35.8486055776892 106.00796812749 32.2549800796813 7.90438247011952 8.54980079681275 20.1673306772908 18.7011952191235 32.3864541832669 84.398406374502 25.3067729083665 10.4183266932271 9.33466135458167 29.1035856573705 91.2111553784861 82.8804780876494 38.9641434262948 21.9601593625498 24.5378486055777 11.1792828685259 8.54183266932271 11.6932270916335 36.5856573705179 35.9880478087649 33.2191235059761 27.9243027888446 33.0318725099602 12.9203187250996 7.43824701195219 8.14342629482072 18.207171314741 17.3864541832669 26.1314741035857 30.5139442231076 77.2549800796813 33.2589641434263 13.6374501992032 13.3545816733068 18.6175298804781 10.8924302788845 16.1035856573705 40.5338645418327 22.3665338645418 13.3187250996016 16.3386454183267 33.410358565737 68.0159362549801 32.4780876494024 14.5498007968127 11.6494023904382 21.9083665338645 10.5697211155378 10.6175298804781 15.3864541832669 31.2709163346614 22.601593625498 20.1115537848606 17.8964143426295
"3" 19.1388888888889 38.5381944444444 31.2534722222222 16.1388888888889 12.9479166666667 21.7916666666667 24.7743055555556 16.4548611111111 19.3854166666667 43.3125 27.78125 13.4652777777778 18.7569444444444 56.6493055555556 45.5729166666667 17.84375 9.43402777777778 17.4861111111111 14.9895833333333 13.0486111111111 30.2881944444444 90.6805555555556 61.9583333333333 14.7222222222222 12.5243055555556 20.2847222222222 18.5 10.9583333333333 18.2465277777778 51.8819444444444 43.0173611111111 17.8368055555556 14.0173611111111 34.96875 46.5798611111111 28.7395833333333 24.1388888888889 29.8194444444444 23.5555555555556 12.2152777777778 36.8333333333333 95.0729166666667 76.6354166666667 22.6875 13.9375 26.2604166666667 30.4861111111111 21.3472222222222 64.7604166666667 80.4826388888889 25.2951388888889 6.41666666666667 16.2291666666667 69.7986111111111 55.1875 34.0381944444444 8.50347222222222 9.86458333333333 7.40625 10.3263888888889 29.6493055555556 89.1944444444444 69.6770833333333 18.3819444444444 13.6805555555556 12.4479166666667 16.1805555555556 13.7777777777778 20.9375 47 61.5902777777778 30.0868055555556 33.2361111111111 24.5104166666667 20.6875 10.9131944444444 11.5104166666667 40.6180555555556 93.7708333333333 78.8020833333333 71.0868055555556 43.7951388888889 26.1180555555556 19.0416666666667 11.7847222222222 15.3159722222222 45.4305555555556 80.8784722222222 12.21875 19.4548611111111 27.1215277777778 32.8020833333333 34.4861111111111 42.9270833333333 27.0277777777778 13.4826388888889 15.9930555555556 18.9270833333333 25.0347222222222 16.1770833333333 11.8194444444444 18.7048611111111 31.9097222222222 25.5104166666667 18.53125 27.0034722222222 37.5104166666667 23.3993055555556 12.5659722222222 16.9270833333333 35.8715277777778 33.65625 18.0520833333333 31.5902777777778 46.46875 34.5763888888889 16.4444444444444 14.25 20.4409722222222 22.2951388888889 13.7777777777778 23.9236111111111 33.53125 27.8888888888889 18.2673611111111 16.3402777777778 17.4236111111111 15.2881944444444
"4" 80.4578947368421 77.9578947368421 13.8736842105263 4.56315789473684 3.7 5.42631578947368 5.82631578947368 12.9526315789474 52.4210526315789 47.8263157894737 15.2473684210526 8.87368421052632 11.3894736842105 13.7368421052632 13.0368421052632 16.5789473684211 26.6263157894737 21.7789473684211 18.7421052631579 16.0210526315789 15.2421052631579 17.5 17.0631578947368 18.2368421052632 18.6631578947368 18.0631578947368 16.5473684210526 13.2842105263158 13.4105263157895 15.5263157894737 13.1421052631579 13.9315789473684 98.7368421052632 111.310526315789 18.2631578947368 4.68421052631579 4.64736842105263 4.7421052631579 3.41578947368421 9.46315789473684 78.1947368421053 87.7263157894737 33.6210526315789 13.7473684210526 14.0894736842105 13.6368421052632 10.6526315789474 16.3736842105263 43.1684210526316 46.2736842105263 35.7736842105263 23.3421052631579 18.2789473684211 18.8421052631579 21.2263157894737 24.8684210526316 23.3 25.4315789473684 21.0368421052632 16.1684210526316 18.9157894736842 19.3263157894737 15.3 16.4210526315789 98.1684210526316 102.889473684211 13.3789473684211 4.68421052631579 6.21578947368421 5.28947368421053 3.15789473684211 9.49473684210526 99.0157894736842 105.357894736842 21.9157894736842 8.77368421052632 12.1 11.9315789473684 11.3631578947368 16.2 59.3894736842105 58.9157894736842 26.5052631578947 15.7842105263158 14.5526315789474 16.6473684210526 17.4473684210526 26.5631578947368 23.9578947368421 26.6263157894737 17.8421052631579 16.1578947368421 18.4894736842105 18.0842105263158 14.4052631578947 14.1052631578947 74.7947368421053 73.3526315789474 8.86842105263158 2.50526315789474 6.57894736842105 11.6473684210526 6.50526315789474 8.82631578947368 96.5368421052632 101.194736842105 14.7684210526316 3.51052631578947 4.82631578947368 5.11052631578947 4.59473684210526 10.0210526315789 57.3473684210526 67.6210526315789 21.5368421052632 8.94736842105263 8.77368421052632 8.6578947368421 7.82631578947368 12.6894736842105 19.7789473684211 28.9473684210526 19.0736842105263 14.7631578947368 13.0631578947368 10.2315789473684 8.83157894736842 9.41578947368421
"5" 8.15963855421687 6.09939759036145 6.49698795180723 7.61746987951807 23.7831325301205 65.4969879518072 43.5602409638554 19.3795180722892 1.88855421686747 2.98192771084337 6.44277108433735 13.8584337349398 68 116.984939759036 30.5120481927711 5.19879518072289 7.10843373493976 11.6506024096386 14.6024096385542 16.2349397590361 48.3584337349398 67.6265060240964 11.0873493975904 4.12650602409639 12.7469879518072 17.5451807228916 15.1927710843374 10.7018072289157 12.0753012048193 11.7560240963855 7.78614457831325 7.0210843373494 17.921686746988 24.3795180722892 35.7831325301205 16.5180722891566 15.1415662650602 30.9367469879518 21.0873493975904 17.0813253012048 5.05722891566265 9.88253012048193 35.933734939759 32.5210843373494 75.4939759036145 122.213855421687 29.4909638554217 5.23493975903614 3.23493975903614 3.98192771084337 10.7530120481928 36.7048192771084 109.475903614458 123.156626506024 16.1927710843373 3.48493975903614 15.1807228915663 15.0572289156626 12.8855421686747 13.5632530120482 22.6867469879518 23.7018072289157 13.4578313253012 12.1325301204819 11.2168674698795 32.0692771084337 92.4578313253012 59.5512048192771 13.0030120481928 6.14457831325301 4.96084337349398 4.40361445783132 3.30120481927711 15.8674698795181 113.518072289157 113.313253012048 34.9096385542169 15.7168674698795 4.83132530120482 1.85542168674699 4.96686746987952 7.54216867469879 57.1355421686747 107.674698795181 87.644578313253 32.4668674698795 9.73192771084337 4.85240963855422 12.6385542168675 13.9939759036145 14.5090361445783 17.2921686746988 22.7590361445783 19.7981927710843 18.7048192771084 11.9698795180723 5.39156626506024 15.0090361445783 53.6355421686747 46.566265060241 18.421686746988 11.328313253012 11.6506024096386 4.46686746987952 5.13855421686747 9.55722891566265 47.7168674698795 54.8915662650602 23.6114457831325 18.7409638554217 18.9246987951807 8.05421686746988 9.80421686746988 8.85542168674699 22.4427710843373 27.0933734939759 21.4186746987952 20.6867469879518 24.2168674698795 14.433734939759 10.0421686746988 10.4156626506024 11.4427710843374 8.82228915662651 11.6686746987952 14.5240963855422 20.8313253012048 11.7198795180723
"6" 17.3579335793358 16.3468634686347 16.6383763837638 13.2140221402214 19.90036900369 44.1291512915129 34.7638376383764 20.4243542435424 17.6678966789668 38.6863468634686 28.6752767527675 18.3911439114391 33.5830258302583 64.5276752767528 32.0590405904059 13.2066420664207 40.8819188191882 88.4686346863469 49.0295202952029 13.9114391143911 14.3284132841328 23.0147601476015 11.8708487084871 11.2952029520295 25.8339483394834 56.450184501845 34.8892988929889 14.619926199262 19.3173431734317 23.760147601476 17.6789667896679 11.0442804428044 34.3468634686347 41.7490774907749 31.0036900369004 13.0627306273063 12.3505535055351 27.6346863468635 30.0110701107011 26.4833948339483 16.7343173431734 27.5129151291513 32.6974169741697 23.8044280442804 49.0738007380074 100.169741697417 57.2583025830258 18.0738007380074 25.8708487084871 62.5055350553506 35.4243542435424 33.8892988929889 73.6863468634686 86.5424354243542 22.3247232472325 7.60147601476015 43.1512915129151 91.2730627306273 49.8929889298893 17.3874538745387 14.7343173431734 11.6715867158672 7.47970479704797 10.3837638376384 23.1512915129151 51.8856088560886 64.7011070110701 33.0553505535055 14.409594095941 10.2841328413284 8.62730627306273 10.2952029520295 11.7712177121771 45.5682656826568 101.258302583026 84.2619926199262 29.6014760147601 15.760147601476 8.86715867158672 5.24723247232472 13.4022140221402 24.0553505535055 59.2767527675277 87.8929889298893 69.3136531365314 32.0405904059041 12.09963099631 9.10332103321033 40.2619926199262 61.6494464944649 34.5129151291513 15.8745387453875 14.7564575645756 13.4022140221402 14.9667896678967 19.1918819188192 11.4169741697417 19.830258302583 32.4132841328413 26.1955719557196 18.5571955719557 18.4760147601476 15.4132841328413 9.1660516605166 9.18819188191882 16.0221402214022 38.9077490774908 40.8154981549815 23.2250922509225 21.7047970479705 23.1771217712177 12.5350553505535 15.7416974169742 17.2656826568266 24.5276752767528 24.6494464944649 20.0258302583026 24.1033210332103 28.7527675276753 20.5387453874539 26.4354243542435 26.4317343173432 17.4649446494465 11.4391143911439 12.2250922509225 15.5166051660517 20.2988929889299 22.09963099631
"7" 13.9644128113879 36.9039145907473 64.7259786476868 24.5266903914591 9.51601423487545 6.93594306049822 9.68683274021352 7.75444839857651 17.7437722419929 51.7010676156584 89.2597864768683 29.7829181494662 8.51957295373665 7.36654804270463 11.9715302491103 10.2348754448399 12.5409252669039 52.2384341637011 94.8967971530249 26.3772241992883 6.87188612099644 6.9644128113879 15.4839857651246 11.4092526690391 13.6405693950178 40.2064056939502 66.4555160142349 18.4199288256228 7.71886120996441 7.20996441281139 13.9039145907473 10.729537366548 18.2989323843416 36.5551601423488 50.5800711743772 24.9750889679715 13.1067615658363 12.3131672597865 13.6049822064057 11.6725978647687 63.9928825622776 50.5053380782918 45.1565836298932 16.6192170818505 7.2846975088968 12.914590747331 49.1637010676157 67.3807829181495 25.153024911032 27.8683274021352 36.5978647686833 10.7864768683274 7.70106761565836 38.8220640569395 107.078291814947 64.1245551601424 15.7651245551601 25.4733096085409 31.5302491103203 10.0569395017794 11.1245551601423 32.1138790035587 74.8220640569395 33.9501779359431 23.3060498220641 27.7188612099644 24.576512455516 18.2241992882562 15.0213523131673 18.1494661921708 17.2064056939502 13.9501779359431 93.8683274021352 103.690391459075 26.4341637010676 6.20996441281139 5.19928825622776 7.58007117437722 14.4092526690391 34.0071174377224 54.4270462633452 96.8434163701068 50.8754448398576 13.5729537366548 9.30249110320285 22.4306049822064 47.0213523131673 27.0213523131673 15.1672597864769 26.8113879003559 31.6120996441281 21.5800711743772 18.2313167259786 32.6370106761566 47.6156583629893 18.3416370106762 15.9857651245552 15.7046263345196 16.2669039145907 12.6548042704626 15.4626334519573 18.6049822064057 18.3985765124555 12.1601423487544 47.1032028469751 57.6014234875445 21.6903914590747 7.76512455516014 9.47330960854092 14.7935943060498 17.3274021352313 20.1103202846975 49.5195729537367 87.8861209964413 46.6975088967972 9.06761565836299 4.09252669039146 6.23131672597865 10.1103202846975 16.2633451957295 19.3807829181495 48.6583629893238 47.5302491103203 19.6583629893238 10.6192170818505 9.02491103202847 9.7508896797153 9.80782918149466
"8" 9.2734693877551 33.4244897959184 94.5183673469388 25.7224489795918 3.90612244897959 4.16326530612245 11.8163265306122 7.13469387755102 9.04897959183674 43.8244897959184 117.155102040816 31.2 3.13061224489796 4.16326530612245 15.2244897959184 9.23265306122449 6.99183673469388 35.8775510204082 110.971428571429 31.6285714285714 5.02040816326531 6.55102040816327 24.1918367346939 13.3591836734694 7.60408163265306 25.0204081632653 86.2448979591837 24.6571428571429 6.46938775510204 8.16734693877551 24.1795918367347 11.5673469387755 11.7959183673469 23.4448979591837 62.3102040816327 22.4367346938776 7.93469387755102 13.3755102040816 30.1265306122449 16.3877551020408 42.1469387755102 42.7836734693878 65.7469387755102 14.8448979591837 3.22448979591837 10.1387755102041 55.5632653061224 76.3469387755102 19.3836734693878 26.4204081632653 66.5142857142857 15.4244897959184 5.08571428571429 21.5632653061224 103.742857142857 73.5632653061224 8.11836734693878 13.8408163265306 52.8775510204082 19.5142857142857 11.0571428571429 26.7020408163265 82.5795918367347 30.3265306122449 11.3714285714286 24.2938775510204 46.5510204081633 20.2122448979592 11.0040816326531 11.269387755102 21.2816326530612 13.7469387755102 38.7877551020408 86.4489795918367 86.7632653061224 13.9673469387755 4.15102040816326 5.68163265306122 16.8408163265306 27.6530612244898 14.0530612244898 71.7224489795918 122.551020408163 29.8448979591837 4.16734693877551 6.68979591836735 23.9020408163265 17.1102040816327 5.11836734693878 32.6163265306122 111.432653061224 37.4244897959184 7.88571428571429 9.5469387755102 20.0816326530612 6.21224489795918 6.74285714285714 10.8285714285714 19.4571428571429 12.8612244897959 11.1102040816327 12.0040816326531 19.9591836734694 8.61632653061224 8.84489795918367 18.1795918367347 29.5510204081633 12.2081632653061 8.27755102040816 13.2897959183673 22.8448979591837 11.5673469387755 9.49387755102041 23.0204081632653 49.8816326530612 12.7959183673469 7.46122448979592 10.4040816326531 18.8244897959184 11.7142857142857 9.26122448979592 18.9142857142857 44.7632653061224 11.0408163265306 5.04081632653061 7.21224489795918 15.334693877551 10.4775510204082
"9" 15.6410256410256 11.8410256410256 17.0051282051282 20.4923076923077 15.374358974359 10.9025641025641 14.8615384615385 17.1384615384615 23.7282051282051 16.0717948717949 18.0666666666667 22.0615384615385 19.6717948717949 11.8564102564103 17.3128205128205 24.6358974358974 57.8 18.5641025641026 13.625641025641 12.7128205128205 10.4717948717949 8.64102564102564 19.4615384615385 62.2461538461538 37.0820512820513 8.29230769230769 8.64102564102564 26.2564102564103 24.5538461538462 10.6871794871795 20.1692307692308 58.0769230769231 17.4307692307692 12.9794871794872 24.1589743589744 23.4666666666667 19.5948717948718 16.7435897435897 22.7538461538462 25.7692307692308 40.3025641025641 24.0461538461538 29.9384615384615 23.2717948717949 25.0615384615385 20.3025641025641 30.9897435897436 47.1179487179487 92.0615384615385 20.8974358974359 10.2615384615385 18.6410256410256 14.8461538461538 7.23076923076923 22.1794871794872 103.45641025641 24.7435897435897 5.44102564102564 13.0974358974359 81.374358974359 52.6666666666667 10.0410256410256 15.4820512820513 47.4717948717949 22.4358974358974 10.374358974359 16.2 23.0358974358974 16.4051282051282 14.574358974359 32.225641025641 40.3384615384615 50.1794871794872 11.0769230769231 13.225641025641 15.1128205128205 12.9128205128205 16.3846153846154 57.1897435897436 102.871794871795 62.3435897435897 7.1025641025641 10.5948717948718 74.9948717948718 40.1538461538462 6.26666666666667 25.2769230769231 105.928205128205 12.2923076923077 4.86153846153846 17.2974358974359 113.471794871795 66.825641025641 6.26153846153846 5.28205128205128 17.4461538461538 27.9333333333333 11.225641025641 10.0769230769231 13.7897435897436 10.0512820512821 10.7641025641026 23.2769230769231 46.774358974359 51.5948717948718 12.1128205128205 15.4974358974359 35.7333333333333 12.8051282051282 5.74871794871795 19.7948717948718 72.6102564102564 19.8358974358974 6.23589743589744 18.4102564102564 99.5384615384615 58.5076923076923 7.11282051282051 6.77948717948718 28.8410256410256 10.6666666666667 5.34871794871795 12.1589743589744 72.1025641025641 43.174358974359 7.91794871794872 10.1897435897436 19.3179487179487
"10" 3.076 3.08 4.24 7.924 44.008 98.36 43.588 5.92 6.244 9.484 12.972 12.92 34.524 80.18 33.016 7.28 12.232 16.756 18.488 13.852 18.052 29.36 18.948 10.792 14.636 18.376 17.224 11.908 12.312 12.132 10.672 9.34 5.62 5.148 5.228 6.628 36.184 109.66 52.192 6.844 4.072 3.492 3.608 6.572 45.768 127.696 90.348 11.5 5.404 5.456 7.656 15.376 70.228 105.564 56.288 12.32 15.396 15.024 12.56 14.692 21.904 24.728 19.972 13.492 10.736 13.068 12.88 14.044 32.18 49.756 22.432 8.776 8.084 7.88 11.428 29.408 96.436 84.316 34.228 9.948 3.96 3.796 7.84 40.368 117.992 82.936 17.712 5.82 15.748 10.62 10.24 14.592 36.908 30.588 17.628 12.796 12.16 17.288 19.044 16.328 23.96 24.62 10.416 6.992 7.82 10.32 13.616 28.536 83.276 52.524 10.316 5.36 3.356 3.076 6.492 29.792 102.304 66.908 13.692 4.292 11.976 6.872 6.656 11.336 33.404 30.484 20.188 13.156
